ID	DOCULECT	CONCEPT	FORM	TOKENS	COGIDS	MORPHEMES	ALIGNMENT	COGID	SOURCE	NOTE
102	Gyalsumdo	Tail	ŋama	ŋ a + m a	2648 11	tail/ŋa _:ma-suffix/ma		779	Dhakal2024	[x]
364	Jirel	Tail	ŋama	ŋ a + m a	2648 11	tail/ŋa _ma-suffix/ma		779	Dhakal2024	[x]
620	Kagate	Tail	ŋama	ŋ a + m a	2648 11	tail/ŋa _:ma-suffix/ma		779	Dhakal2024	[x]
877	Lowa	Tail	ŋama	ŋ a + m a	2648 11	tail/ŋa _:ma-suffix/ma		779	Dhakal2024	[x]
1130	Nubri	Tail	ŋõ	ŋ !õ/o	2648	tail/ŋa		779	Dhakal2024	[x]
1380	Sherpa	Tail	ŋəma	ŋ ə + m a	2648 11	tail/ŋa _:ma-suffix/ma		779	Dhakal2024	[x]
1624	Tsum	Tail	ŋa	ŋ a	2648	tail/ŋa		779	Dhakal2024	[x]
1886	Yolmo	Tail	ŋama	ŋ a + m a	2648 11	tail/ŋa _:ma-suffix/ma		779	Dhakal2024	[x]
10	Gyalsumdo	Teeth	so	s o	2663	teeth		781	Dhakal2024	[x]
276	Jirel	Teeth	sa	s a	2663	teeth		781	Dhakal2024	[x]
535	Kagate	Teeth	so	s o	2663	teeth		781	Dhakal2024	[x]
788	Lowa	Teeth	so	s o	2663	teeth		781	Dhakal2024	[x]
1046	Nubri	Teeth	sa	s a	2663	teeth		781	Dhakal2024	[x]
1294	Sherpa	Teeth	sa	s a	2663	teeth		781	Dhakal2024	[x]
1539	Tsum	Teeth	sa	s a	2663	teeth		781	Dhakal2024	[x]
1800	Yolmo	Teeth	so	s o	2663	teeth		781	Dhakal2024	[x]
175	Gyalsumdo	Ten	tɕu	tɕ u.!Ø/k	2672	ten		782	Dhakal2024	[x]
434	Jirel	Ten	tɕut̪amba	tɕ u + t̪ a.m + b a	2672 2673 8	ten _ten _:ba-suffix/ba		782	Dhakal2024	[x]
691	Kagate	Ten	tɕju	tɕj/tɕ u	2672	ten		782	Dhakal2024	[x]
948	Lowa	Ten	tɕu	tɕ u	2672	ten		782	Dhakal2024	[x]
1198	Nubri	Ten	tɕju	tɕj/tɕ u	2672	ten		782	Dhakal2024	[x]
1448	Sherpa	Ten	tɕju	tɕj/tɕ u	2672	ten		782	Dhakal2024	[x]
1691	Tsum	Ten	tɕu	tɕ u	2672	ten		782	Dhakal2024	[x]
1953	Yolmo	Ten	tɕju	tɕj/tɕ u	2672	ten		782	Dhakal2024	[x]
187	Gyalsumdo	That	ot̪i	o + t̪ i	2358 2734	over-there/o _this		786	Dhakal2024	[x]
446	Jirel	That	t̪ʰe	t̪ʰ e	2684	that		785	Dhakal2024	[x]
703	Kagate	That	wokʰo	w o + kʰ o	2358 2362	over-there/o _this/kho		786	Dhakal2024	[x]
961	Lowa	That	jy	j y	2687	that/jy		790	Dhakal2024	[x]
962	Lowa	That	wy	!w/j y	2687	that/jy		790	Dhakal2024	[x]
1211	Nubri	That	pʰu	pʰ u	2688	that/phu		118	Dhakal2024	[x]
1460	Sherpa	That	t̪ʰi	t̪ʰ i	2684	that		785	Dhakal2024	[x]
1703	Tsum	That	o	o	2358	over-there/o		786	Dhakal2024	[x]
1966	Yolmo	That	pʰarŋe	pʰ a.r + ŋ e	2689 2690	that/phar that/ŋe		791	Dhakal2024	[x]
188	Gyalsumdo	These	t̪ija	t̪ i + j a	2734 2697	_this :plural-suffix/ja		120	Dhakal2024	[x]
447	Jirel	These	nd̪iba	ⁿd/d̪ i + b a	2734 1019	_this :ba-suffix		125	Dhakal2024	[x]
704	Kagate	These	d̪ikʰokja	d̪ i + kʰ o + k.j a	2734 2362 2697	_this _this/kho :plural-suffix/kja		793	Dhakal2024	[x]
963	Lowa	These	nd̪ekja	ⁿd/d !e/i + k.j a	2734 2697	_this :plural-suffix/kja		793	Dhakal2024	[x]
1212	Nubri	These	t̪id̪o	t̪ i + d̪ o	2734 2700	_this :plural-suffix/do		121	Dhakal2024	[x]
1461	Sherpa	These	d̪iba	d̪ i + b a	2734 1019	_this :ba-suffix		125	Dhakal2024	[x]
1704	Tsum	These	nd̪id̪em	ⁿd/d̪ i + d̪ e.m	2734 2701	_this :plural-suffix/dem		124	Dhakal2024	[x]
1967	Yolmo	These	nd̪ikja	ⁿd/d̪ i + k.j a	2734 2697	_this :plural-suffix/kja		793	Dhakal2024	[x]
232	Gyalsumdo	They	kʰuŋja	kʰ u + !ŋ/k.j a	2714 2718	THEY _they		799	Dhakal2024	
494	Jirel	They	t̪ʰeba	t̪ʰ e + b a	2716 8	THEY _:ba-suffix/ba		800	Dhakal2024	
742	Kagate	They	kʰuŋkja	kʰ u.ŋ + k.j a	2714 2718	THEY _they		799	Dhakal2024	
1003	Lowa	They	kʰoŋkja	kʰ o.ŋ + k.j a	2714 2718	THEY _they		799	Dhakal2024	
1250	Nubri	They	kʰuŋd̪o	kʰ u.ŋ + d̪ o	2714 2716	THEY _they		799	Dhakal2024	
1498	Sherpa	They	t̪ʰibad̪iba	t̪ʰ i + b a + d̪ i + b a	2716 2717 2719 2720	THEY _they _they _they		800	Dhakal2024	
1749	Tsum	They	kʰuŋkja	kʰ u.ŋ + k.j a	2714 2718	THEY _:plural-suffix/kja		799	Dhakal2024	
2006	Yolmo	They	kʰuŋpʰatsi	kʰ u.ŋ + pʰ a + ts i	2714 2717 2716	THEY _they _they		799	Dhakal2024	
186	Gyalsumdo	This	t̪i	t̪ i	2734	this		806	Dhakal2024	[x]
445	Jirel	This	nd̪i	ⁿd/d̪ i	2734	this		806	Dhakal2024	[x]
702	Kagate	This	d̪ikʰo	d̪ i + kʰ o	2734 2362	this _this/kho		806	Dhakal2024	[x]
960	Lowa	This	nd̪i	ⁿd/d i	2734	this		806	Dhakal2024	[x]
1209	Nubri	This	t̪i	!t̪/d̪ i	2734	this		806	Dhakal2024	[x]
1210	Nubri	This	d̪i	d̪ i	2734	this		806	Dhakal2024	[x]
1459	Sherpa	This	d̪i	d̪ i	2734	this		806	Dhakal2024	[x]
1702	Tsum	This	nd̪i	ⁿd/d̪ i	2734	this		806	Dhakal2024	[x]
1965	Yolmo	This	nd̪i	ⁿd/d̪ i	2734	this		806	Dhakal2024	[x]
72	Gyalsumdo	Thorn	tsʰeɾma	tsʰ e.ɾ + m a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x]
333	Jirel	Thorn	tsaŋ	ts a.ŋ	66	thorn/tsaŋ		810	Dhakal2024	[x]
591	Kagate	Thorn	tsʰermaŋ	tsʰ e.r + m !aŋ/a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x] judgment on maŋ shaky
847	Lowa	Thorn	tsʰeɾma	tsʰ e.ɾ + m a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x]
1101	Nubri	Thorn	tsʰerma	tsʰ e.ɹ + m a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x]
1351	Sherpa	Thorn	tsʰermaŋ	tsʰ e.r + m a.!ŋ/Ø	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x] judgment on maŋ shaky
1595	Tsum	Thorn	tsʰenma	tsʰ e.!n/ɹ + m a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x]
1857	Yolmo	Thorn	tsʰeɹma	tsʰ e.ɹ + m a	2745 1442	thorn/tsher _:ma-suffix/ma		808	Dhakal2024	[x]
189	Gyalsumdo	Those	kʰuŋja	kʰ u.ŋ + j a	2761 2697	those :plural-suffix/ja		815	Dhakal2024	[x]
448	Jirel	Those	t̪ʰeba	t̪ʰ e + b a	2684 1019	_that :ba-suffix		127	Dhakal2024	[x]
705	Kagate	Those	wokʰokja	w o + kʰ o + k.j a	2358 2362 2767	_over-there/o _this/kho :plural-suffix/kja		813	Dhakal2024	[x]
964	Lowa	Those	jøkja	j !ø/y + k.j a	2687 2697	that/jy :plural-suffix/kja		813	Dhakal2024	[x]
965	Lowa	Those	wøkja	!w/j !ø/y + k.j a	2687 2697	that/jy :plural-suffix/kja		813	Dhakal2024	[x]
1213	Nubri	Those	pʰud̪o	pʰ u + d̪ o	2688 2700	that/phu :plural-suffix/do		128	Dhakal2024	[x]
1462	Sherpa	Those	t̪ʰiba	t̪ʰ i + b a	2684 1019	_that :ba-suffix		127	Dhakal2024	[x]
1705	Tsum	Those	od̪em	o + d̪ e.m	2358 2701	_over-there/o :plural-suffix/dem		811	Dhakal2024	[x]
1968	Yolmo	Those	t̪apʰarŋed̪i	t̪ a + pʰ a.r + ŋ e + d̪ i	2771 2689 2690 2734	those/ta that/phar that/ŋe this		129	Dhakal2024	[x]
43	Gyalsumdo	Thread	kupa	k u + p a	2783 10	thread _:ba-suffix/pa		823	Dhakal2024	[x]
305	Jirel	Thread	ɕut̪ak	ɕ u + t̪ a.k	2787 2786	thread /tak		825	Dhakal2024	[x]
564	Kagate	Thread	kupa	k u + p a	2783 10	thread _:ba-suffix/pa		823	Dhakal2024	[x]
818	Lowa	Thread	kupa	k u + p a	2783 10	thread _:ba-suffix/pa		823	Dhakal2024	[x]
1074	Nubri	Thread	kupa	k u + p a	2783 10	thread _:ba-suffix/pa		823	Dhakal2024	[x]
1323	Sherpa	Thread	rut̪ak	r u + t̪ a.k	2787 2786	thread/ru /tak		825	Dhakal2024	[x]
1568	Tsum	Thread	kuɾt̪oʔ	k u.ɹ + t̪ o.ʔ	2783 54	thread _/to?		823	Dhakal2024	[x]
1829	Yolmo	Thread	kupa	k u + p a	2783 10	thread _:ba-suffix/pa		823	Dhakal2024	[x]
167	Gyalsumdo	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
427	Jirel	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
684	Kagate	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
940	Lowa	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
1190	Nubri	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
1441	Sherpa	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
1684	Tsum	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
1946	Yolmo	Three	sum	s u.m	2800	three		829	Dhakal2024	[x]
202	Gyalsumdo	To be hungry	t̪oɡɛ	t̪ o + g ɛ	2809 2810	hungry/to _:suffix/ge		830	Dhakal2024	[x]
461	Jirel	To be hungry	t̪oaba	t̪ o + !Ø/w a + b a	2809 2815 8	hungry/to _:wa-suffix _:ba-suffix		830	Dhakal2024	[x]
462	Jirel	To be hungry	t̪oabalabat̪e	t̪ o + !Ø/w a + b a + l a + b a + t̪ e	2809 2815 8 2816 8 9	hungry/to _:wa-suffix _:ba-suffix _hungry/la _:ba-suffix _:te-suffix/te		830	Dhakal2024	[x]
716	Kagate	To be hungry	d̪opat̪odze	d̪ o + p a + t̪ o + dz e	2809 8 97 13	hungry/to _:ba-suffix _hungry/to2 _:vb-suffix/dze		830	Dhakal2024	[x]
977	Lowa	To be hungry	nd̪okje	ⁿd/d o + k.j e	2809 2810	hungry/to _hungry/kje		830	Dhakal2024	[x]
1223	Nubri	To be hungry	topat̪ɔ	!t/t̪ o + p a + t̪ ɔ	2809 8 97	hungry/to _:pa-suffix/pa _hungry/to2		830	Dhakal2024	[x]
1472	Sherpa	To be hungry	hləwalaŋgu	h.l ə + w a + l a.ŋ + g u	141 2815 2816 2810	hungry/to _:wa-suffix _hungry/lang hungry/gu		833	Dhakal2024	[x]
1716	Tsum	To be hungry	t̪oso	t̪ o + s o	2809 2813	hungry/to _:verbal-suffix/so		830	Dhakal2024	[x]
1979	Yolmo	To be hungry	tepat̪od̪e	t̪ e + p a + t̪ o + d̪ e	2809 8 97 2812	hungry/to _:ba-suffix _hungry/to2 _to		830	Dhakal2024	[x]
204	Gyalsumdo	To be thirsty	kʰakomkɛ	kʰ a + k o.m + k ɛ	1821 2839 2840	mouth thirsty _:ke-suffix/ke		155	Dhakal2024	[x]
465	Jirel	To be thirsty	komba	k o.m + b a	2839 8	thirsty _:ba-suffix/ba		839	Dhakal2024	[x]
718	Kagate	To be thirsty	kondze	k o.!n/m + dz e	2839 13	thirsty _:vb-suffix/dze		839	Dhakal2024	[x]
979	Lowa	To be thirsty	komje	k o.m + j e	2839 2843	thirsty _:vb-suffix/je		839	Dhakal2024	[x]
1225	Nubri	To be thirsty	kʰakom	kʰ a + k o.m	1821 2839	mouth thirsty		155	Dhakal2024	[x]
1474	Sherpa	To be thirsty	kombalaŋɡu	k o.m + b a + l a.ŋ + g u	2839 2841 2844 2840	thirsty _:ba-suffix thirsty/lang thirsty/gu		839	Dhakal2024	[x]
1718	Tsum	To be thirsty	kʰakomso	kʰ a + k o.m + s o	1821 2839 2813	mouth thirsty _:verbal-suffix/so		155	Dhakal2024	[x]
1981	Yolmo	To be thirsty	komzewoŋd̪e	k o.m + z e + w o.ŋ + d̪ e	2839 2842 2845 2846	thirsty _:suffix thirsty/wong thirsty/de		839	Dhakal2024	[x]
200	Gyalsumdo	To bite	ale	a + l e	2861 2905	_:a-suffix chew/le		851	Dhakal2024	[x]
201	Gyalsumdo	To bite	soɡjapb	s o + g.j a.!pb/p	2866 2864	bite/so bite/gjap		849	Dhakal2024	[x]
459	Jirel	To bite	muɹtɕja	m u.ɹ + tɕ.j a	2863 2864	bite/mur bite/gjap		848	Dhakal2024	[x]
460	Jirel	To bite	muɹab	m u.!Ø/ɹ + ɹ a.b	2863 2872	bite/mur bite/rab		848	Dhakal2024	[x]
715	Kagate	To bite	murtse	m u.r + !ts/dz e	2863 13	bite/mur _:vb-suffix/dze		848	Dhakal2024	[x]
975	Lowa	To bite	soɡjapje	s o + g.j a.p + j e	2866 2864 2910	bite/so bite/gjap _:je-suffix		849	Dhakal2024	[x]
976	Lowa	To bite	mukje	m u.g/k + j e	2863 2910	bite/mur _:je-suffix		848	Dhakal2024	[x]
1222	Nubri	To bite	soɡjap	s o + g.j a.p	2866 2864	bite/so bite/gjap		849	Dhakal2024	[x]
1471	Sherpa	To bite	sət̪əbu	s ə + t̪ ə + b u	2866 2868 2869	bite/so _to _:bu-suffix		850	Dhakal2024	[x]
1715	Tsum	To bite	sat̪ob	s a + t̪ o.b	94 2870	eat/sa _to		850	Dhakal2024	[x]
1978	Yolmo	To bite	muɹd̪uŋ	m u.ɹ + d̪ u.ŋ	2863 2871	bite/mur bite/dung		848	Dhakal2024	[x]
209	Gyalsumdo	To burn	takɛ	t̪ a + k ɛ	2886 2840	burn/ta _:ke-suffix/ke		860	Dhakal2024	
472	Jirel	To burn	tsʰikpat̪e	tsʰ i.k + !p/b a + t̪ e	2888 10 9	burn _:vrb-suffix/ba _:te-suffix/te		860	Dhakal2024	
473	Jirel	To burn	tsʰikt̪uk	tsʰ i.k + t̪ u.k	2888 2892	burn ?		861	Dhakal2024	
723	Kagate	To burn	sadze	s a + dz e	2890 13	burn/sa _:vb-suffix/dze		860	Dhakal2024	← Chinese shao
984	Lowa	To burn	tɕʰikje	!tɕʰ/tsʰ i.k + j e	2888 2910	burn _:je-suffix		861	Dhakal2024	
1230	Nubri	To burn	hɹø	h.ɹ ø	2891	burn/hrø		863	Dhakal2024	
1479	Sherpa	To burn	hreko	h.r e + k !o/u	2891 2887	burn/hrø ?		862	Dhakal2024	
1726	Tsum	To burn	tsʰiʔso	tsʰ i.ʔ + s o	2888 2813	burn _:verbal-suffix/so		860	Dhakal2024	
1986	Yolmo	To burn	tsʰid̪e	tsʰ i + d̪ e	2888 104	burn _:vb-suffix		860	Dhakal2024	
264	Gyalsumdo	To chew	leke	l e + k e	2905 2906	chew/le _to		867	Dhakal2024	[x]
524	Jirel	To chew	muɹat̪e	m u.!Ø/ɹ + ɹ a + t̪ e	2863 2908 9	bite/mur bite/rab _:te-suffix/te		869	Dhakal2024	[x]
776	Kagate	To chew	d̪etse	d̪ e + !ts/dz e	2909 13	chew/de _:vb-suffix/dze		868	Dhakal2024	[x]
1035	Lowa	To chew	leje	l e + j e	2905 2910	chew/le _:je-suffix		867	Dhakal2024	[x]
1283	Nubri	To chew	muɹ	m u.ɹ	2863	bite/mur		869	Dhakal2024	[x]
1528	Sherpa	To chew	leku	l e + k u	2905 2906	chew/le chew/ku		867	Dhakal2024	[x]
1787	Tsum	To chew	tɹoʔ	t̪.ɹ o.ʔ	2911	chew/tro		873	Dhakal2024	[x]
2039	Yolmo	To chew	muɾt̪oŋ	m u.!ɾ/ɹ + !t̪/d̪ !o/u.ŋ	2863 2871	bite/mur bite/dung		869	Dhakal2024	[x]
216	Gyalsumdo	To come	ɕjo	ɕ.j o	2921	come/sjo		876	Dhakal2024	
217	Gyalsumdo	To come	oŋ	o.ŋ	2922	come/oŋ		875	Dhakal2024	
483	Jirel	To come	ɕjok	ɕ.j o.k	2921	come/sjo		876	Dhakal2024	
730	Kagate	To come	oŋdze	o.ŋ + dz e	2922 13	come/oŋ _:vb-suffix/dze		875	Dhakal2024	
991	Lowa	To come	uŋje	u.ŋ + j e	2924 2925	come/oŋ _to		878	Dhakal2024	
1237	Nubri	To come	oŋ	o.ŋ	2922	come/oŋ		875	Dhakal2024	
1486	Sherpa	To come	uŋgu	u.ŋ + g u	2922 2926	come/oŋ _to		875	Dhakal2024	
1734	Tsum	To come	ɕjoʔ	ɕ.j o.ʔ	2921	come/sjo		876	Dhakal2024	
1735	Tsum	To come	leuʑuŋ	l eu + ʑ u.ŋ	2927 2922	come/leu come/zuŋ		875	Dhakal2024	
1993	Yolmo	To come	ɕjo	ɕ.j o	2921	come/sjo		876	Dhakal2024	
210	Gyalsumdo	To die	ɕi	ɕ i	2936	die		882	Dhakal2024	← Chinese sǐ
474	Jirel	To die	ɕjapt̪e	ɕ.j a.p + t̪ e	2937 9	die _:te-suffix/te		883	Dhakal2024	? ← Chinese sǐ
724	Kagate	To die	ɕidze	ɕ i + dz e	2936 13	die _:vb-suffix/dze		882	Dhakal2024	← Chinese sǐ
985	Lowa	To die	ɕije	ɕ i + j e	2936 2910	die _:je-suffix		882	Dhakal2024	← Chinese sǐ
1231	Nubri	To die	ɕi	ɕ i	2936	die		882	Dhakal2024	← Chinese sǐ
1480	Sherpa	To die	ɕiu	ɕ i + u	2936 103	die _:vb-suffix		882	Dhakal2024	← Chinese sǐ
1727	Tsum	To die	ɕiso	ɕ i + s o	2936 2813	die _:verbal-suffix/so		882	Dhakal2024	← Chinese sǐ
1987	Yolmo	To die	ɕid̪e	ɕ i + d̪ e	2936 104	die _:vb-suffix		882	Dhakal2024	← Chinese sǐ
203	Gyalsumdo	To drink	t̪ʰuŋ	t̪ʰ u.ŋ	2950	drink		886	Dhakal2024	[x]
463	Jirel	To drink	t̪ʰuŋ	t̪ʰ u.ŋ	2950	drink		886	Dhakal2024	[x]
464	Jirel	To drink	t̪ʰubat̪e	t̪ʰ u.!Ø/ŋ + b a + t̪ e	2950 122 9	drink _:vrb-suffix/ba _:te-suffix/te		886	Dhakal2024	[x]
717	Kagate	To drink	t̪ʰuŋdze	t̪ʰ u.ŋ + dz e	2950 13	drink _:vb-suffix/dze		886	Dhakal2024	[x]
978	Lowa	To drink	t̪ʰuŋje	t̪ʰ u.ŋ + j e	2950 2952	drink _:vb-suffix/je		886	Dhakal2024	[x]
1224	Nubri	To drink	t̪ʰuŋ	t̪ʰ u.ŋ	2950	drink		886	Dhakal2024	[x]
1473	Sherpa	To drink	t̪ʰuŋɡu	t̪ʰ u.ŋ + g u	2950 2953	drink _:suffix/gu		886	Dhakal2024	[x]
1717	Tsum	To drink	t̪ʰuŋ	t̪ʰ u.ŋ	2950	drink		886	Dhakal2024	[x]
1980	Yolmo	To drink	t̪ʰuŋd̪uŋ	t̪ʰ u.ŋ + !d̪/t̪ʰ u.ŋ	2950 2954	drink _:red:drink		886	Dhakal2024	[x]
199	Gyalsumdo	To eat	se	s e	20	eat/se		892	Dhakal2024	[x]
456	Jirel	To eat	so	s o	2966	bite/so		892	Dhakal2024	[x]
457	Jirel	To eat	soba	s o + b a	2966 8	bite/so _:ba-suffix/ba		892	Dhakal2024	[x]
458	Jirel	To eat	sabla	s a.b + l a	94 2969	eat _:suffix/la		892	Dhakal2024	[x]
714	Kagate	To eat	sadze	s a + dz e	94 13	eat/sa _:vb-suffix/dze		892	Dhakal2024	[x]
974	Lowa	To eat	saje	s a + j e	94 2910	eat/sa _:suffix/je		892	Dhakal2024	[x]
1221	Nubri	To eat	seji	s e + j i	20 2910	eat/se _:suffix/je		892	Dhakal2024	[x]
1470	Sherpa	To eat	sap	s a.p	94	eat		892	Dhakal2024	[x]
1713	Tsum	To eat	so	s o	2966	bite/so		892	Dhakal2024	[x]
1714	Tsum	To eat	seso	s e + s o	20 2813	eat/se _:verbal-suffix/so		892	Dhakal2024	[x]
1977	Yolmo	To eat	so	s o	2966	bite/so		892	Dhakal2024	[x]
212	Gyalsumdo	To fly	pʰiɹ	pʰ i.ɹ	2984	fly		897	Dhakal2024	
476	Jirel	To fly	pʰuɹ	pʰ u.ɹ	2984	fly		897	Dhakal2024	
477	Jirel	To fly	pʰuɹat̪e	pʰ u.!Ø/ɹ + ɹ a + t̪ e	2984 2989 9	fly _:vrb-suffix/ra _:te-suffix/te		897	Dhakal2024	
726	Kagate	To fly	urtse	!Ø/pʰ u.r + !ts/dz e	2984 13	fly _:vb-suffix		897	Dhakal2024	
987	Lowa	To fly	pʰuɾje	pʰ u.ɾ + j e	2984 2910	fly _to		897	Dhakal2024	
1233	Nubri	To fly	pʰuɹ	pʰ u.ɹ	2984	fly		897	Dhakal2024	
1482	Sherpa	To fly	pʰirku	pʰ i.r + k u	2984 2887	fly _to		897	Dhakal2024	
1729	Tsum	To fly	pʰiɹso	pʰ i.ɹ + s o	2984 2813	fly _:verbal-suffix/so		897	Dhakal2024	
1989	Yolmo	To fly	loŋ	l o.ŋ	2988	fly/loŋ		901	Dhakal2024	
208	Gyalsumdo	To give	t̪eɹ	t̪ e.ɹ	3000	give/ter		903	Dhakal2024	
471	Jirel	To give	mbind̪at̪e	ⁿb/b i.n + d̪ a + t̪ e	3001 3002 9	give/mbin _:vrb-suffix/da _:te-suffix/te		903	Dhakal2024	
722	Kagate	To give	t̪ertse	t̪ e.r + !ts/dz e	3000 13	give/ter _:verbal-suffix/tse		903	Dhakal2024	
983	Lowa	To give	t̪eɾje	t̪ e.ɾ + j e	3000 2910	give/ter _:je-suffix		903	Dhakal2024	
1229	Nubri	To give	t̪e	t̪ e	3000	give/ter		903	Dhakal2024	
1478	Sherpa	To give	t̪eru	t̪ e.Ø/r + r u	3000 3005	give/ter _to		903	Dhakal2024	
1724	Tsum	To give	t̪øʔ	t̪ ø.ʔ	3000	give/ter		903	Dhakal2024	
1725	Tsum	To give	t̪eʔso	t̪ e.ʔ + s o	3000 2813	give/ter _:verbal-suffix/so		903	Dhakal2024	
1985	Yolmo	To give	t̪eɾt̪uŋ	t̪ e.ɾ/ɹ + t̪ u.ŋ	3000 3006	give/ter _to		903	Dhakal2024	
215	Gyalsumdo	To go	to	!t/t̪ o	3017	go/to		910	Dhakal2024	
481	Jirel	To go	ɡalat̪e	g a + l a + t̪ e	3018 3019 9	go/ga _:vrb-suffix/la _:te-suffix/te		910	Dhakal2024	
482	Jirel	To go	ŋɡjuk	ⁿg/g.j u.k	3022	go		915	Dhakal2024	
729	Kagate	To go	dodze	d̪ o + dz e	3017 13	go/to _:vb-suffix/dze		910	Dhakal2024	
990	Lowa	To go	ndoje	ⁿd/d o + j e	3017 2910	go/to _:je-suffix		910	Dhakal2024	
1236	Nubri	To go	to	!t/t̪ o	3017	go/to		910	Dhakal2024	
1485	Sherpa	To go	dop	!d/d̪ o.p	3017	go/to		910	Dhakal2024	
1732	Tsum	To go	ndo	ⁿd/d̪ o	3017	go/to		910	Dhakal2024	
1733	Tsum	To go	pyso	p y + s o	3023 2813	go/py _:verbal-suffix/so		911	Dhakal2024	
1992	Yolmo	To go	soŋ	s o.ŋ	3020	go/soŋ		911	Dhakal2024	
219	Gyalsumdo	To hear/listen	ɲin	ɲ i.n	3033	hear/njin		917	Dhakal2024	
485	Jirel	To hear/listen	t̪ʰobat̪e	t̪ʰ o + b a + t̪ e	3034 8 9	hear/to _:vrb-suffix/ba _:te-suffix/te		918	Dhakal2024	
732	Kagate	To hear/listen	kodze	k o + dz e	3037 13	hear/ko _:vb-suffix/dze		918	Dhakal2024	
993	Lowa	To hear/listen	ɲenje	ɲ e + n.j e	3033 3038	hear/njin _to		917	Dhakal2024	
1240	Nubri	To hear/listen	ɲin̪	ɲ i.n	3033	hear/njin		917	Dhakal2024	
1488	Sherpa	To hear/listen	ŋeŋɡu	ŋ e.ŋ + g u	3033 3039	hear/njin _to		917	Dhakal2024	
1737	Tsum	To hear/listen	ɲan	ɲ a.n	3033	hear/njin		917	Dhakal2024	
1738	Tsum	To hear/listen	ɲanso	ɲ a.n + s o	3033 2813	hear/njin _:verbal-suffix/so		917	Dhakal2024	
1995	Yolmo	To hear/listen	ɲind̪oŋ	ɲ i.n + d̪ o.ŋ	3033 3034	hear/njin _to		917	Dhakal2024	
211	Gyalsumdo	To kill	se	s e	3050	kill		924	Dhakal2024	← Chinese shā
475	Jirel	To kill	set̪at̪e	s e + t̪ a + t̪ e	3050 3051 9	kill _:vrb-suffix/ta _:te-suffix/te		924	Dhakal2024	← Chinese shā
725	Kagate	To kill	setse	s e + !ts/dz e	3050 13	kill _:vb-suffix		924	Dhakal2024	← Chinese shā
986	Lowa	To kill	seje	s e + j e	3050 2910	kill _:je-suffix		924	Dhakal2024	← Chinese shā
1232	Nubri	To kill	se	s e	3050	kill		924	Dhakal2024	← Chinese shā
1481	Sherpa	To kill	seku	s e + k u	3050 2887	kill _to		924	Dhakal2024	← Chinese shā
1728	Tsum	To kill	seso	s e + s o	3050 2813	kill _:verbal-suffix/so		924	Dhakal2024	← Chinese shā
1988	Yolmo	To kill	set̪oŋ	s e + t̪ o.ŋ	3050 3055	kill _to		924	Dhakal2024	← Chinese shā
206	Gyalsumdo	To lie	tʰelaɲal	t̪ʰ e + l a + ɲ a.l	3066 3067 3192	lie/the lie/la sleep		930	Dhakal2024	[x]
468	Jirel	To lie	ɹilat̪e	ɹ i + l a + t̪ e	3069 3067 9	lie/ri _:vrb-suffix/la _:te-suffix/te		160	Dhakal2024	[x]
469	Jirel	To lie	pəltekʰabat̪e	p ə.l + t̪ e + kʰ a + b a + t̪ e	3077 3066 3076 8 9	lie/pel lie/te lie/kha _:ba-suffix/ba _:te-suffix/te		158	Dhakal2024	[x]
720	Kagate	To lie	t̪ʰaŋsodze	t̪ʰ a.ŋ + s o + dz e	3070 3071 13	*lie/thang _:so-suffix _:vb-suffix/dze		157	Dhakal2024	← Chinese tang
981	Lowa	To lie	tʰelaɲaje	t̪ʰ e + l a + ɲ a + j e	3066 3067 3192 2910	lie/the lie/la sleep _:je-suffix		930	Dhakal2024	[x]
1227	Nubri	To lie	ɲe	ɲ e	3068	lie/nje		932	Dhakal2024	[x]
1476	Sherpa	To lie	ɡjuru	g.j u + r u	3073 98	lie/gju lie/ru		933	Dhakal2024	[x]
1721	Tsum	To lie	ləloɡjab	l ə + l o.g/k + j a.b	3074 3067 3075	lie/le lie/log lie/jab		931	Dhakal2024	[x]
1983	Yolmo	To lie	kaŋtsʰiɹiɲald̪uŋ	k a ŋ + tsʰ i + ɹ i + ɲ a.l + d̪ u.ŋ	99 100 101 3192 3197	lie/kang lie/tshi lie/ri sleep sleep/dung		930	Dhakal2024	[x]
220	Gyalsumdo	To look	t̪e	t̪ e	3096	look/ta		944	Dhakal2024	
486	Jirel	To look	t̪abat̪e	t̪ a + b a + t̪ e	3096 8 9	lookt/ta _:vrb-suffix/ba _:te-suffix/te		944	Dhakal2024	
