ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morpheme_Structure,Grouped_Segments,Partial_Cognacy,Internal_Cognacy,Combined,Alignment,Subset
Tsum-156-Toplough-1,,Tsum,156-Toplough,t̪ʰoŋtsuso,t̪ʰoŋtsuso,t̪ʰ o ŋ + ts u + s o,[x],Dhakal2024,,,,,to-plough plough/tsu _:verbal-suffix/so,t̪ʰ o.ŋ + ts u + s o,2149 3134 2813,960,0,t̪ʰ o.ŋ + ts u + s o,Dhakal2024
Tsum-105-Bond-1,,Tsum,105-Bond,kamɡja,kamɡja,k a m + g j a,[x],Dhakal2024,,,,,kam gja,k a.m + g.j a,268 269,88,0,k a.m + g.j a,Dhakal2024
Tsum-11-Beammainwoodenbeam-1,,Tsum,11-Beammainwoodenbeam,t̪uŋ,t̪uŋ,t̪ u ŋ,[x],Dhakal2024,,,,,beam/tung,t̪ u.ŋ,118,55,0,t̪ u.ŋ,Dhakal2024
Tsum-109-Ropeusedtotieanimals-1,,Tsum,109-Ropeusedtotieanimals,mit̪aʔ,mit̪aʔ,m i + t̪ a ʔ,[x],Dhakal2024,,,,,rope/mi rope/tak,m i + t̪ a.ʔ,2337 2333,166,0,m i + t̪ a.ʔ,Dhakal2024
Tsum-23-Beard-1,,Tsum,23-Beard,kja,kja,k j a,[x],Dhakal2024,,,,,beard,k.j a,325,109,0,k.j a,Dhakal2024
Tsum-123-Tomeasure-1,,Tsum,123-Tomeasure,t̪op,t̪op,t̪ o p,[x],Dhakal2024,,,,,measure,t̪ o.p,3113,952,0,t̪ o.p,Dhakal2024
Tsum-123-Tomeasure-2,,Tsum,123-Tomeasure,t̪ʰit̪aŋso,t̪ʰit̪aŋso,t̪ʰ i + t̪ a ŋ + s o,[x],Dhakal2024,,,,,measure/thi measure/tang _:verbal-suffix/so,t̪ʰ i + t̪ a.ŋ + s o,3119 3118 2813,953,0,t̪ʰ i + t̪ a.ŋ + s o,Dhakal2024
Tsum-19-Plank-1,,Tsum,19-Plank,ndɹap,ndɹap,ⁿd/d̪ ɹ a p,[x],Dhakal2024,,,,,plank,ⁿd/d̪.ɹ a.p,2141,632,0,ⁿd/d̪.ɹ a.p,Dhakal2024
Tsum-95-Hole-1,,Tsum,95-Hole,mijuŋ,mijuŋ,m i + j u ŋ,[x],Dhakal2024,,,,,hole _hole/juŋ,m i + j u.ŋ,1320 1324,380,0,m i + j u.ŋ,Dhakal2024
Tsum-157-Ploughnoun-1,,Tsum,157-Ploughnoun,t̪ʰoŋ,t̪ʰoŋ,t̪ʰ o ŋ,[x],Dhakal2024,,,,,plough,t̪ʰ o.ŋ,2149,633,0,t̪ʰ o.ŋ,Dhakal2024
Tsum-112-Lidcover-1,,Tsum,112-Lidcover,kʰaʑøʔ,kʰaʑøʔ,kʰ a + ʑ ø ʔ,[x],Dhakal2024,,,,,lid _tsuk,kʰ a + ʑ ø.ʔ,1529 1530,445,0,kʰ a + ʑ ø.ʔ,Dhakal2024
Tsum-89-Handle-1,,Tsum,89-Handle,joa,joa,j o + !Ø/w a,[x],Dhakal2024,,,,,handle _wa,j o + !Ø/w a,1241 1229,361,0,j o + !Ø/w a,Dhakal2024
Tsum-12-Bear-1,,Tsum,12-Bear,t̪om,t̪om,t̪ o m,[x],Dhakal2024,,,,,bear,t̪ o.m,174,62,0,t̪ o.m,Dhakal2024
Tsum-78-Ghost-1,,Tsum,78-Ghost,hlande,hlande,h l a n + d̪ e,[x],Dhakal2024,,,,,_hla ghost,h.l a.n + d̪ e,1096 1097,315,0,h.l a.n + d̪ e,Dhakal2024
Tsum-50-Manure-1,,Tsum,50-Manure,lyʔ,lyʔ,l y ʔ,[x],Dhakal2024,,,,,manure,l y.ʔ,1642,475,0,l y.ʔ,Dhakal2024
Tsum-24-Bread-1,,Tsum,24-Bread,pakut,pakut,p a + k u t̪,[x],Dhakal2024,,,,,bread/pa bread/kut,p a + k u.t̪,333 334,115,0,p a + k u.t̪,Dhakal2024
Tsum-39-Corpse-1,,Tsum,39-Corpse,ɹo,ɹo,ɹ o,[x],Dhakal2024,,,,,corpse,ɹ o,570,184,0,ɹ o,Dhakal2024
Tsum-39-Corpse-2,,Tsum,39-Corpse,pʰuŋbo,pʰuŋbo,pʰ u ŋ + b o,[x],Dhakal2024,,,,,corpse/phum _bu,pʰ u.ŋ + b o,572 107,185,0,pʰ u.ŋ + b o,Dhakal2024
Tsum-155-Pig-1,,Tsum,155-Pig,pʰaʔ,pʰaʔ,pʰ a ʔ,[x],Dhakal2024,1356,,,,pig,pʰ a.ʔ,2123,623,1,pʰ a.ʔ,Dhakal2024
Tsum-85-Grains-1,,Tsum,85-Grains,lod̪oʔ,lod̪oʔ,l o + d̪ o ʔ,[cognacy with fruit / flower possible but then root-variation],Dhakal2024,,,,,_lo fruit,l o + d̪ o.ʔ,1170 1061,339,0,l o + d̪ o.ʔ,Dhakal2024
Tsum-85-Grains-2,,Tsum,85-Grains,t̪ond̪o,t̪ond̪o,t̪ o + !ⁿd̪/d̪ o !Ø/ʔ,[cognacy with fruit / flower possible but then root-variation],Dhakal2024,,,,,_to fruit,t̪ o + !ⁿd̪/d̪ o.!Ø/ʔ,27 1061,339,0,t̪ o + !ⁿd̪/d̪ o.!Ø/ʔ,Dhakal2024
Tsum-189-Stick-1,,Tsum,189-Stick,perka,perka,p e ɹ + k a,[x],Dhakal2024,762,,,,stick/per _ka,p e.ɹ + k a,28 2589,762,1,p e.ɹ + k a,Dhakal2024
Tsum-193-Sweat-1,,Tsum,193-Sweat,ŋulʑju,ŋulʑju,ŋ u l + ʑ j u,[x],Dhakal2024,,,,,sweat/nul _dzu,ŋ u.l + ʑ.j u,2628 2631,775,0,ŋ u.l + ʑ.j u,Dhakal2024
Tsum-193-Sweat-2,,Tsum,193-Sweat,ŋulnaʔ,ŋulnaʔ,ŋ u l + n a ʔ,[x],Dhakal2024,,,,,sweat/nul _na,ŋ u.l + n a.ʔ,2628 2629,775,0,ŋ u.l + n a.ʔ,Dhakal2024
Tsum-32-Tochew-1,,Tsum,32-Tochew,tɹoʔ,tɹoʔ,t̪ ɹ o ʔ,[x],Dhakal2024,873,,,,chew/tro,t̪.ɹ o.ʔ,2911,873,1,t̪.ɹ o.ʔ,Dhakal2024
Tsum-192-Toswallow-1,,Tsum,192-Toswallow,ɲiʔ,ɲiʔ,ɲ i !Ø/ʔ,[x],Dhakal2024,,,,,swallow,ɲ i.!Ø/ʔ,3234,997,0,ɲ i.ʔ,Dhakal2024
Tsum-192-Toswallow-2,,Tsum,192-Toswallow,ɲitsoŋ,ɲitsoŋ,ɲ i + ts o ŋ,[x],Dhakal2024,,,,,swallow _vb-suffix,ɲ i + ts o.ŋ,3234 139,997,0,ɲ i + ts o.ŋ,Dhakal2024
Tsum-206-Tothrow-1,,Tsum,206-Tothrow,kjut,kjut,k j u t̪,[x],Dhakal2024,1000,,,,throw,k.j u.t̪,3252,1000,1,k.j u.t̪,Dhakal2024
Tsum-206-Tothrow-2,,Tsum,206-Tothrow,kjuɾtsoŋ,kjuɾtsoŋ,k j u ɹ + ts o ŋ,[x],Dhakal2024,1000,,,,throw _vb-suffix,k.j u.ɹ + ts o.ŋ,3252 139,1000,1,k.j u.ɹ + ts o.ŋ,Dhakal2024
Yolmo-20-Body-1,,Yolmo,20-Body,ndzuɡu,ndzuɡu,ⁿdz/dz u + g u,,Dhakal2024,,,,,body _body,ⁿdz/dz u + g u,170 256,85,0,ⁿdz/dz u + g u,Dhakal2024
Yolmo-91-Head-1,,Yolmo,91-Head,ŋɡo,ŋɡo,ⁿg/g o,[x],Dhakal2024,1284,,,,head,ⁿg/g o,1263,367,1,ⁿg/g o,Dhakal2024
Yolmo-87-Hair-1,,Yolmo,87-Hair,tɹa,tɹa,t̪ ɹ a,skra «Haar»,Dhakal2024,1282,,,,hair,t̪.ɹ a,1217,354,1,t̪.ɹ a,Dhakal2024
Yolmo-60-Face-1,,Yolmo,60-Face,t̪oŋba,t̪oŋba,t̪ o ŋ + b a,[x],Dhakal2024,,,,,face/toŋ _:ba-suffix/ba,t̪ o.ŋ + b a,838 840,256,0,t̪ o.ŋ + b a,Dhakal2024
Yolmo-59-Eye-1,,Yolmo,59-Eye,mi,mi,m i,[x] ← Chinese /muk/,Dhakal2024,1246,,,,*eye,m i,828,255,1,m i -,Dhakal2024
Yolmo-52-Ear-1,,Yolmo,52-Ear,nəmdʑjo,nəmdʑjo,n ə m + dʑj/dʑ o,[x],Dhakal2024,1238,,,,_ear/am ear/dzo,n ə.m + dʑj/dʑ o,705 706,220,1,n ə.m + dʑj/dʑ o,Dhakal2024
Yolmo-142-Nose-1,,Yolmo,142-Nose,n̪aɾko,n̪aɾko,n aɾ/a + k o,[x],Dhakal2024,1352,,,,nose _/ko,n aɾ/a + k o,1948 1952,567,1,n aɾ/a + k o,Dhakal2024
Yolmo-133-Mouth-1,,Yolmo,133-Mouth,kʰa,kʰa,kʰ a,[x],Dhakal2024,1340,,,,mouth,kʰ a,1821,532,1,kʰ a -,Dhakal2024
Yolmo-211-Teeth-1,,Yolmo,211-Teeth,so,so,s o,[x],Dhakal2024,1240,,,,teeth,s o,2663,781,1,s o,Dhakal2024
Yolmo-210-Tongue-1,,Yolmo,210-Tongue,tsele,tsele,!ts/tɕ e + l e,[ ] why lick?,Dhakal2024,1444,,,,tongue _lick,!ts/tɕ e + l e,3364 3366,1034,1,!ts/tɕ e + l e,Dhakal2024
Yolmo-25-Breast-1,,Yolmo,25-Breast,praŋɡo,praŋɡo,p r a ŋ + g o,[x],Dhakal2024,119,,,,breast/praŋ breast-2/go,p.r a.ŋ + g o,357 358,119,1,p.r a.ŋ + g o,Dhakal2024
Yolmo-25-Breast-2,,Yolmo,25-Breast,woma,woma,w o + m a,[x],Dhakal2024,1211,,,,breast-1 mother,w o + m a,352 1807,117,1,w o + m a,Dhakal2024
Yolmo-14-Belly-1,,Yolmo,14-Belly,pʰo,pʰo,pʰ o,[x],Dhakal2024,1192,,,,belly/pho,pʰ o,184,63,1,pʰ o,Dhakal2024
Yolmo-4-ArmHand-1,,Yolmo,4-ArmHand,laɡpa,laɡpa,l a g/k + p a,[x],Dhakal2024,,,,,arm/hand _:pa-suffix/pa,l a.g/k + p a,52 53,24,0,l a.g/k + p a,Dhakal2024
Yolmo-56-Elbow-1,,Yolmo,56-Elbow,laɡpatsi,laɡpatsi,l a g/k + p a + ts i,[?],Dhakal2024,,,,,arm/hand _:pa-suffix/pa elbow/tshi,l a.g/k + p a + ts i,52 10 780,237,0,l a.g/k + p a + ts i,Dhakal2024
Yolmo-151-Palm-1,,Yolmo,151-Palm,laɡpan̪aŋ,laɡpan̪aŋ,l a g/k + p a + n a ŋ,[x],Dhakal2024,,,,,_arm/hand _:pa-suffix/pa palm/nang,l a.g/k + p a + n a.ŋ,52 10 2077,19,0,l a.g/k + p a + n a.ŋ,Dhakal2024
Yolmo-66-Finger-1,,Yolmo,66-Finger,ndzuɡu,ndzuɡu,ⁿdz/dz u + g u,[x],Dhakal2024,,,,,finger/dzu _finger/gu,ⁿdz/dz u + g u,951 952,292,0,ⁿdz/dz u + g u,Dhakal2024
Yolmo-67-Fingernail-1,,Yolmo,67-Fingernail,simu,simu,s i + m u,[x] Suffix needs to be understood.,Dhakal2024,,,,,fingernail _:mu-suffix/moŋ,s i + m u,965 966,297,0,s i - + m u -,Dhakal2024
Yolmo-111-Leg-1,,Yolmo,111-Leg,kaŋba,kaŋba,k a ŋ + b a,[x],Dhakal2024,,,,,leg/kaŋ _:pa-suffix/pa,k a.ŋ + b a,1512 10,442,0,k a.ŋ + b a,Dhakal2024
Yolmo-178-Skin-1,,Yolmo,178-Skin,pawa,pawa,p a + w a,[x],Dhakal2024,1389,,,,skin/pag _skin,p a + w a,2446 2450,725,1,p a + w a,Dhakal2024
Yolmo-21-Bone-1,,Yolmo,21-Bone,ɹeko,ɹeko,ɹ e + k o,[x],Dhakal2024,1208,,,,bone/ru _bone/kok,ɹ e + k o,287 288,95,1,ɹ e + k - o -,Dhakal2024
Yolmo-92-Heart-1,,Yolmo,92-Heart,ɲiŋ,ɲiŋ,ɲ i ŋ,[x],Dhakal2024,1288,,,,heart,ɲ i.ŋ,1274,369,1,ɲ i.ŋ,Dhakal2024
Yolmo-18-Blood-1,,Yolmo,18-Blood,tʰa,tʰa,t̪ʰ a,[x],Dhakal2024,1206,,,,blood,t̪ʰ a,246,83,1,t̪ʰ a,Dhakal2024
Yolmo-218-Urine-1,,Yolmo,218-Urine,tsiŋ,tsiŋ,ts i ŋ,[x],Dhakal2024,,,,,urine,ts i.ŋ,3457,1054,0,ts i.ŋ,Dhakal2024
Yolmo-61-Faeces-1,,Yolmo,61-Faeces,kjakpa,kjakpa,k j a k + p a,[x],Dhakal2024,23,,,,shit _:pa-suffix/pa,k.j a.k + p a,852 10,261,1,k.j a.k + p a,Dhakal2024
Yolmo-219-Village-1,,Yolmo,219-Village,jul,jul,j u l,[x],Dhakal2024,,,,,village,j u.l,3466,1055,0,j u.l,Dhakal2024
Yolmo-99-House-1,,Yolmo,99-House,kʰaŋba,kʰaŋba,kʰ a ŋ + b a,[ ] check ba status,Dhakal2024,1301,,,,house _:pa-suffix/pa,kʰ a.ŋ + b a,1383 10,402,1,kʰ a.ŋ + b a,Dhakal2024
Yolmo-46-Door-1,,Yolmo,46-Door,ko,ko,k o,[x],Dhakal2024,,,,,door,k o,662,213,0,k o,Dhakal2024
Yolmo-69-Firewood-1,,Yolmo,69-Firewood,ɕiŋ,ɕiŋ,ɕ i ŋ,[x],Dhakal2024,1254,,,,tree/siŋ,ɕ i.ŋ,991,300,1,ɕ i.ŋ,Dhakal2024
Yolmo-27-Broom-1,,Yolmo,27-Broom,pʰjama,pʰjama,pʰ j a + m a,[x],Dhakal2024,,,,,broom/phe _/ma,pʰ.j a + m a,391 392,21,0,pʰ.j a + m a,Dhakal2024
Yolmo-130-Mortar-1,,Yolmo,130-Mortar,tsʰib,tsʰib,tsʰ i b/p,[ ],Dhakal2024,,,,,MORTAR,tsʰ i.b/p,1771,521,0,tsʰ i.b/p,Dhakal2024
Yolmo-130-Mortar-2,,Yolmo,130-Mortar,kuɡuɹ,kuɡuɹ,k u + g u ɹ,[ ],Dhakal2024,,,,,MORTAR _mortar,k u + g u.ɹ,1768 1772,513,0,k u + g u.ɹ,Dhakal2024
Yolmo-154-Pestle-1,,Yolmo,154-Pestle,t̪imbu,t̪imbu,t̪ i m + b u,[?],Dhakal2024,,,,,pestle/tim _:suffix/bu,t̪ i.m + b u,2109 2110,617,0,t̪ i.m + b u,Dhakal2024
Yolmo-88-Hammer-1,,Yolmo,88-Hammer,t̪ʰoa,t̪ʰoa,t̪ʰ o + !Ø/w a,[x],Dhakal2024,,,,,hammer _:wa-suffix,t̪ʰ o + !Ø/w a,1228 1229,357,0,t̪ʰ o + !Ø/w a,Dhakal2024
Yolmo-107-Knife-1,,Yolmo,107-Knife,kaɹt̪a,kaɹt̪a,k a ɹ + t̪ a,[x],Dhakal2024,422,,,,knife/kar _:suffix/ta,k a.ɹ + t̪ a,1458 49,422,1,k a.ɹ + t̪ a,Dhakal2024
Yolmo-7-Axe-1,,Yolmo,7-Axe,t̪aɾi,t̪aɾi,t̪ a + ɾ/ɹ i,[x],Dhakal2024,,,,,axe _/ri,t̪ a + ɾ/ɹ i,88 89,30,0,t̪ a + ɾ/ɹ i,Dhakal2024
Yolmo-168-Rope-1,,Yolmo,168-Rope,t̪ʰakpa,t̪ʰakpa,t̪ʰ a k + p a,[x],Dhakal2024,1374,,,,rope _:ba-suffix/pa,t̪ʰ a.k + p a,2316 10,693,1,t̪ʰ a.k + p a,Dhakal2024
Yolmo-204-Thread-1,,Yolmo,204-Thread,kupa,kupa,k u + p a,[x],Dhakal2024,,,,,thread _:ba-suffix/pa,k u + p a,2783 10,823,0,k u - + p a,Dhakal2024
Yolmo-137-Needle-1,,Yolmo,137-Needle,kʰap,kʰap,kʰ a p,[x],Dhakal2024,1348,,,,needle,kʰ a.p,1874,548,1,kʰ a.p,Dhakal2024
Yolmo-35-Cloth-1,,Yolmo,35-Cloth,kəptɕja,kəptɕja,k ə p + tɕ j a,[x],Dhakal2024,,,,,cloth _/tcja,k ə.p + tɕ.j a,519 522,172,0,k ə.p + tɕ.j a,Dhakal2024
Yolmo-164-Ring-1,,Yolmo,164-Ring,sit̪ub,sit̪ub,s i + t̪ u b,[x],Dhakal2024,,,,,ring/se ring/top,s i + t̪ u.b,2253 2254,670,0,s i + t̪ u.b,Dhakal2024
Yolmo-191-Sun-1,,Yolmo,191-Sun,ɲima,ɲima,ɲ i + m a,[x],Dhakal2024,1418,,,,sun _ma-suffix/ma,ɲ i + m a,2613 11,773,1,ɲ i - + m a,Dhakal2024
Yolmo-128-Moon-1,,Yolmo,128-Moon,nd̪awa,nd̪awa,ⁿd/d̪ a + w a,s.l a,Dhakal2024,1327,,,,moon/da _:wa-suffix/wa,ⁿd/d̪ a + w a,15 1716,35,1,ⁿd/d̪ a + w a,Dhakal2024
Yolmo-179-Sky-1,,Yolmo,179-Sky,n̪əm,n̪əm,!n̪/n ə m,[x],Dhakal2024,1392,,,,sky-rain,!n̪/n ə.m,2462,730,1,!n̪/n ə.m,Dhakal2024
Yolmo-188-Star-1,,Yolmo,188-Star,kəɾma,kəɾma,k ə/a ɾ/ɹ + m a,s.k a.r,Dhakal2024,1410,,,,star/white _:ma-suffix/ma,k ə/a.ɾ/ɹ + m a,2565 11,759,1,k ə/a.ɾ/ɹ + m a,Dhakal2024
Yolmo-160-Rain-1,,Yolmo,160-Rain,n̪əm,n̪əm,n ə m,[x],Dhakal2024,1392,,,,sky-rain,n ə.m,2462,642,1,n ə.m,Dhakal2024
Yolmo-160-Rain-2,,Yolmo,160-Rain,n̪əmɡjabzin̪,n̪əmɡjabzin̪,n ə m + g j a b + z i n,[x],Dhakal2024,38,,,,sky-rain _rain _rain,n ə.m + g.j a.b + z i.n,2462 55 2181,642,1,n ə.m + g.j a.b + z i.n,Dhakal2024
Yolmo-221-Water-1,,Yolmo,221-Water,tɕʰu,tɕʰu,tɕʰj/tɕʰ u,[x],Dhakal2024,1458,,,,water,tɕʰj/tɕʰ u,3477,1058,1,tɕʰj/tɕʰ - u,Dhakal2024
Yolmo-165-River-1,,Yolmo,165-River,tsəŋbu,tsəŋbu,ts ə ŋ + b u,[x],Dhakal2024,1368,,,,river/tsaŋ _:bu-suffix/pu,ts ə.ŋ + b u,2270 1581,674,1,ts ə.ŋ + b u,Dhakal2024
Yolmo-36-Cloud-1,,Yolmo,36-Cloud,mukpa,mukpa,m u k + p a,[x],Dhakal2024,176,,,,cloud/muk _pa-suffix/pa,m u.k + p a,536 10,176,1,m u.k + p a,Dhakal2024
Yolmo-114-Lightening-1,,Yolmo,114-Lightening,tsiləm,tsiləm,ts i + l ə m,[x],Dhakal2024,,,,,lightning/tsi lightening/lam,ts i + l ə.m,1565 1566,458,0,ts i + l ə.m,Dhakal2024
Yolmo-159-Rainbow-1,,Yolmo,159-Rainbow,za,za,z a,[x],Dhakal2024,1358,,,,rainbow/dza,z a,156,647,1,z a,Dhakal2024
Yolmo-235-Wind-1,,Yolmo,235-Wind,hlawa,hlawa,h l a + w a,[x],Dhakal2024,1486,,,,wind/hla _:wa-suffix/wa,h.l a + w a,3690 56,1128,1,h.l a + w a,Dhakal2024
Yolmo-190-Stone-1,,Yolmo,190-Stone,t̪o,t̪o,t̪ o,[x],Dhakal2024,1416,,,,stone,t̪ o,47,771,1,t̪ o -,Dhakal2024
Yolmo-152-Path-1,,Yolmo,152-Path,lam,lam,l a m,[x],Dhakal2024,,,,,path,l a.m,2096,613,0,l a.m,Dhakal2024
Yolmo-172-Sand-1,,Yolmo,172-Sand,pema,pema,p e + m a,[x],Dhakal2024,1382,,,,sand/phe _:ma-suffix,p e + m a,2384 1442,712,1,p e + m a -,Dhakal2024
Yolmo-68-Fire-1,,Yolmo,68-Fire,me,me,m e,[x],Dhakal2024,1251,,,,fire,m e,982,299,1,m e,Dhakal2024
Yolmo-182-Smoke-1,,Yolmo,182-Smoke,t̪ipa,t̪ipa,t̪ i + p a,[x],Dhakal2024,68,,,,smoke/tu _:pa-suffix/pa,t̪ i + p a,2488 10,738,1,t̪ i + p a,Dhakal2024
Yolmo-5-Ash-1,,Yolmo,5-Ash,t̪ʰala,t̪ʰala,t̪ʰ a + l a,[x] check with cross-semantic connections between Ash and Dust,Dhakal2024,,,,,ash/tha _ash/la,t̪ʰ a + l a,70 71,26,0,t̪ʰ a - + l a,Dhakal2024
Yolmo-134-Mud-1,,Yolmo,134-Mud,sasa,sasa,s a + s a,[x],Dhakal2024,534,,,,mud/sa _mud/sa-2,s a + s a,1831 1836,534,1,s a + s a,Dhakal2024
Yolmo-51-Dust-1,,Yolmo,51-Dust,t̪ʰalbi,t̪ʰalbi,t̪ʰ a + l !Ø/a + b i,[x] check with cross-semantic connections between Ash and Dust,Dhakal2024,1237,,,,ash/tha _ash/la _dust/bi,t̪ʰ a + l !Ø/a + b i,70 71 61,26,1,t̪ʰ a + l !Ø/a + b i,Dhakal2024
Yolmo-83-Gold-1,,Yolmo,83-Gold,sir,sir,s i r,[x],Dhakal2024,,,,,gold,s i.r,1140,329,0,s i.r,Dhakal2024
Yolmo-212-Tree-1,,Yolmo,212-Tree,t̪uŋbu,t̪uŋbu,t̪ u ŋ + b u,[x],Dhakal2024,1039,,,,tree/toŋ _:suffix/po,t̪ u.ŋ + b u,163 107,1039,1,t̪ u.ŋ + b u,Dhakal2024
Yolmo-108-Leaf-1,,Yolmo,108-Leaf,loma,loma,l o + m a,[x],Dhakal2024,1315,,,,leaf/lo _:ma-suffix/ma,l o + m a,1479 1442,428,1,l o + m a -,Dhakal2024
Yolmo-167-Root-1,,Yolmo,167-Root,tsaɾki,tsaɾki,ts a ɾ/ɹ + k i,[x],Dhakal2024,1371,,,,root/tsa _root/ki,ts a.ɾ/ɹ + k i,2302 2307,685,1,ts a.ɾ/ɹ + k i,Dhakal2024
Yolmo-202-Thorn-1,,Yolmo,202-Thorn,tsʰeɹma,tsʰeɹma,tsʰ e ɹ + m a,[x],Dhakal2024,,,,,thorn/tsher _:ma-suffix/ma,tsʰ e.ɹ + m a,2745 1442,808,0,tsʰ e.ɹ + m a,Dhakal2024
Yolmo-73-Flower-1,,Yolmo,73-Flower,mend̪o,mend̪o,m e + ⁿd̪/d̪ o,[x],Dhakal2024,1257,,,,flower fruit,m e + ⁿd̪/d̪ o,1034 1061,305,1,m e + ⁿd̪/d̪ o,Dhakal2024
Yolmo-76-Fruit-1,,Yolmo,76-Fruit,pʰəlbul,pʰəlbul,pʰ ə l + b u l,[!] borrowing from Nepali,Dhakal2024,310,,,,*fruit-1 *fruit-2,pʰ ə.l + b u.l,1062 1063,310,1,pʰ ə.l + b u.l,Dhakal2024
Yolmo-121-Mango-1,,Yolmo,121-Mango,ãm,ãm,ã m,[x],Dhakal2024,,,,,mango,ã.m,1633,473,0,ã.m,Dhakal2024
Yolmo-9-Banana-1,,Yolmo,9-Banana,keɾa,keɾa,k e + ɾ/ɹ a,[x],Dhakal2024,,,,,banana/ke banana/ra,k e + ɾ/ɹ a,130 131,45,0,k e + ɾ/ɹ a,Dhakal2024
Yolmo-227-Wheathusked-1,,Yolmo,227-Wheathusked,ne,ne,n e,[x],Dhakal2024,1092,,,,wheat/ne,n e,3569,1092,1,n e,Dhakal2024
Yolmo-10-Barley-1,,Yolmo,10-Barley,dzəu,dzəu,!dz/ts əu,[x],Dhakal2024,1190,,,,barley,!dz/ts əu,149,52,1,!dz/ts əu,Dhakal2024
Yolmo-162-Ricehusked-1,,Yolmo,162-Ricehusked,mbɹe,mbɹe,ⁿb/b ɹ e,[x],Dhakal2024,,,,,rice/bre,ⁿb/b.ɹ e,2225,657,0,ⁿb/b.ɹ e,Dhakal2024
Yolmo-158-Potato-1,,Yolmo,158-Potato,he,he,h e,,Dhakal2024,,,,,potato/he,h e,2167,639,0,h e,Dhakal2024
Yolmo-6-Eggplant-1,,Yolmo,6-Eggplant,bãⁿda,bãⁿda,b ã + !ⁿd/d̪ a,[x],Dhakal2024,,,,,eggplant/pen eggplant/da,b ã + !ⁿd/d̪ a,750 747,229,0,b ã + !ⁿd/d̪ a,Dhakal2024
Yolmo-153-Groundnut-1,,Yolmo,153-Groundnut,bəd̪əm,bəd̪əm,b ə + d̪ ə m,[x],Dhakal2024,,,,,groundnut/be groundnut/dam,b ə + d̪ ə.m,1180 1181,343,0,b ə + d̪ ə.m,Dhakal2024
Yolmo-143-Chilli-1,,Yolmo,143-Chilli,mətsa,mətsa,m ə + ts a,← Hindi «mirch»,Dhakal2024,,,,,*chilli/mir *chilli/ch,m ə + ts a,501 502,165,0,m ə - + ts a,Dhakal2024
Yolmo-213-Turmeric-1,,Yolmo,213-Turmeric,juŋa,juŋa,j u + ŋ a,[x],Dhakal2024,,,,,turmeric/nju turmeric/ŋa,j u + ŋ a,3397 3398,1043,0,j u + ŋ a,Dhakal2024
Yolmo-77-Garlic-1,,Yolmo,77-Garlic,kɔkpa,kɔkpa,k ɔ k + p a,[x],Dhakal2024,,,,,garlic _:ba-suffix/pa,k ɔ.k + p a,1077 10,313,0,k ɔ.k + p a,Dhakal2024
Yolmo-149-Onion-1,,Yolmo,149-Onion,pjats,pjats,p j a ts,[x],Dhakal2024,,,,,onion/pjats,p.j a.ts,2054,602,0,p.j a.ts,Dhakal2024
Yolmo-31-Cauliflower-1,,Yolmo,31-Cauliflower,pʰulɡobi,pʰulɡobi,pʰ u l + g o + b i,[← Nepali],Dhakal2024,,,,,*fruit-2 *ko *pi,pʰ u.l + g o + b i,1063 25 449,146,0,pʰ u.l + g o + b i,Dhakal2024
Yolmo-208-Tomato-1,,Yolmo,208-Tomato,ɡolbenda,ɡolbenda,g o l + b e n + d̪ a,[← ?],Dhakal2024,,,,,*tomato/gol *tomato/be *tomato/da,g o.l + b e.n + d̪ a,3322 3323 3324,1021,0,g o.l + b e.n + d̪ a,Dhakal2024
Yolmo-30-Cabbage-1,,Yolmo,30-Cabbage,bənd̪aɡobi,bənd̪aɡobi,b ə n + d̪ a + g o + b i,[x],Dhakal2024,,,,,cabbage/be cabbage/nda cabbage/ngo cabbage/pi,b ə.n + d̪ a + g o + b i,425 426 427 428,142,0,b ə.n + d̪ a + g o + b i,Dhakal2024
Yolmo-144-Oil-1,,Yolmo,144-Oil,n̪um,n̪um,!n̪/n u m,[x],Dhakal2024,,,,,oil/num,!n̪/n u.m,1964,572,0,!n̪/n u.m,Dhakal2024
Yolmo-170-Salt-1,,Yolmo,170-Salt,tsʰa,tsʰa,tsʰ a,[x],Dhakal2024,1380,,,,salt,tsʰ a,2349,701,1,tsʰ a,Dhakal2024
Yolmo-124-Meat-1,,Yolmo,124-Meat,ɕja,ɕja,ɕ j a,[x],Dhakal2024,1325,,,,meat,ɕ.j a,1668,484,1,ɕ.j a,Dhakal2024
Yolmo-64-Fatofmeat-1,,Yolmo,64-Fatofmeat,tsʰilu,tsʰilu,tsʰ i + l u,[←Chinese],Dhakal2024,,,,,*fat fat/luk,tsʰ i + l u,896 897,272,0,tsʰ i + l u -,Dhakal2024
Yolmo-70-Fish-1,,Yolmo,70-Fish,ɲa,ɲa,ɲ a,[x],Dhakal2024,1255,,,,fish,ɲ a,1000,301,1,ɲ a,Dhakal2024
